User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Effective Charging Index,Charge Stress Index,Depth of Discharge Category,Thermal Stress Level,Fast Charging Ratio,Battery Aging Index
User_350,Hyundai Kona,50.0,Station_278,New York,2024-01-15 13:00:00,2024-01-15 14:25:00,76.71844669022504,3.77490932141669,44.13745109144485,35.85250777915667,Night,Wednesday,10.896089231058816,69.95912479845512,247.4083508581421,27.955437205015198,0.0,Level 1,Casual Driver,0.344094327714755,13.181308202101546,Deep,Low Stress,0.32697988339647666,0.0
User_351,Nissan Leaf,62.0,Station_18,Chicago,2024-01-15 14:00:00,2024-01-15 17:00:00,60.96907588597162,2.4969601810931428,6.682750854200964,37.04926024472,Afternoon,Wednesday,75.85725205688395,92.36496167231005,266.82108780235893,20.465566167774167,6.0,Level 1,Commuter,1.4791464482767775,0.32149720505150003,Shallow,Low Stress,0.15224931739063205,0.9134959043437922
User_352,Nissan Leaf,62.0,Station_12,Chicago,2024-01-15 15:00:00,2024-01-15 15:54:00,48.32460775397477,2.311636670944888,19.59383734315731,49.13746988140653,Afternoon,Friday,27.014978040990016,55.861029409729085,161.40304885740548,3.4993413766720423,2.0,DC Fast Charger,Commuter,0.7247068889773923,0.40515289909397,Deep,Cold Stress,0.9425959364753289,1.8851918729506578
User_353,Tesla Model 3,62.0,Station_180,Los Angeles,2024-01-15 16:00:00,2024-01-15 18:14:00,65.54082473190631,1.1606546727693638,31.858997698920543,37.48997540777594,Evening,Monday,25.201903407412274,96.7634420547716,78.61444615533611,0.947645050608024,6.0,Level 2,Commuter,0.7890948482846953,1.4678157130453509,Deep,Cold Stress,0.3472226760429802,2.083336056257881
User_354,BMW i3,100.0,Station_123,New York,2024-01-15 17:00:00,2024-01-15 19:43:00,68.74906948767578,0.5546371779020524,10.761670592921948,28.29294039482075,Afternoon,Thursday,81.2848669802037,66.07649512570205,284.84580003977186,13.789659826810096,3.0,DC Fast Charger,Commuter,-8.15032870321861,0.13404007245610974,Shallow,Cold Stress,0.6651737708325719,1.9955213124977158
User_355,Nissan Leaf,85.0,Station_246,New York,2024-01-15 18:00:00,2024-01-15 20:28:00,67.43740257394747,1.8145610590347336,16.09934851847499,14.996368751082128,Night,Thursday,89.87079040064869,93.90137525264328,36.060236573124,34.08218775904674,3.0,Level 1,Casual Driver,9.220642407921597,0.07571861539245,Shallow,High Heat Stress,0.3160121745228246,0.9480365235684738
User_356,Chevy Bolt,75.0,Station_222,Houston,2024-01-15 19:00:00,2024-01-15 22:11:00,10.450657832354688,1.4282962338251743,39.893826100669024,32.560979001782584,Afternoon,Wednesday,82.76444286202731,60.77776334578708,85.92100724905812,20.63494735094825,0.0,Level 2,Long-Distance Traveler,-0.3327864933933089,2.1798674409580645,Shallow,Low Stress,0.12187165563921631,0.0
User_357,BMW i3,100.0,Station_373,Houston,2024-01-15 20:00:00,2024-01-15 23:40:00,30.80566200277668,1.0378600717476725,18.97988934768992,18.353195110709667,Night,Saturday,60.727202748946425,61.20655136874687,155.71449022041207,29.11438026886234,5.0,Level 2,Casual Driver,61.921327815676875,0.017789024836833575,Moderate,Low Stress,0.032367713220500874,0.16183856610250436
User_358,Hyundai Kona,85.0,Station_51,Los Angeles,2024-01-15 21:00:00,2024-01-15 21:38:00,62.09565922628094,2.477935464885133,30.52868478649712,8.860047394828275,Afternoon,Tuesday,43.886190846537644,81.46898348084524,285.79045868611,-8.559081242956825,1.0,Level 1,Commuter,0.6667794443942411,0.39058542083438946,Moderate,Cold Stress,0.1611920715060646,0.1611920715060646
User_359,Tesla Model 3,100.0,Station_488,New York,2024-01-15 22:00:00,2024-01-15 23:29:00,28.864060959229157,2.113671385265924,38.34408586043845,37.44951918013764,Night,Monday,27.678537866654462,92.57272070890085,107.0000963359066,13.194479356064214,2.0,Level 2,Casual Driver,0.21043316973593978,1.9431526354412274,Deep,Cold Stress,0.06940980599460347,0.13881961198920695
User_360,Hyundai Kona,75.0,Station_71,Los Angeles,2024-01-15 23:00:00,2024-01-16 01:34:00,33.370542026215475,2.4863752525971208,41.92916859260739,7.409254803081209,Evening,Sunday,58.60908208265877,71.21956042362135,279.5193618635699,15.418433423035204,8.018665733261262,Level 1,Commuter,1.0643023613972153,0.666249014007286,Moderate,Low Stress,0.2779804355609847,2.229032193149908
User_361,BMW i3,77.60847805142836,Station_480,Houston,2024-01-16 00:00:00,2024-01-16 01:18:00,73.09045077014305,1.7540479473185384,30.388803808157416,9.59516379366146,Morning,Tuesday,29.666501463197683,99.8568507681671,227.7259802260517,2.5942497264893376,7.0,DC Fast Charger,Casual Driver,0.5936654516155666,1.1742465023110853,Deep,Cold Stress,0.7552679704826087,5.286875793378261
User_362,BMW i3,75.0,Station_48,Houston,2024-01-16 01:00:00,2024-01-16 02:20:00,26.992344080966543,3.548983525567543,46.58137118308024,36.50047332152248,Morning,Monday,23.69485787229742,56.10531021153972,237.51102046374248,25.10961224820208,1.0,Level 2,Commuter,0.23466673219363257,18.141151717001478,Deep,Low Stress,0.39024408034396596,0.39024408034396596
User_363,BMW i3,85.0,Station_19,Chicago,2024-01-16 02:00:00,2024-01-16 05:37:00,6.9381938340043,3.2909626809163703,13.2879240552999,16.886330089677223,Night,Monday,88.60942030171464,81.44337976475231,230.3190328881203,1.2019821663508825,3.0,Level 1,Commuter,-0.29420104474276365,0.04517524371178088,Shallow,Cold Stress,0.2563888309381328,0.7691664928143984
User_364,Hyundai Kona,50.0,Station_262,Los Angeles,2024-01-16 03:00:00,2024-01-16 04:39:00,42.29018026674148,2.012292994982237,37.806096359579605,7.806725650571654,Afternoon,Friday,81.1021620402358,92.83360459772088,242.4530430968343,36.82658398230539,10.547236543818036,Level 1,Casual Driver,1.7914178717824674,0.6915637840550558,Shallow,High Heat Stress,0.3289922254537444,3.469958822937755
User_365,BMW i3,100.0,Station_84,Los Angeles,2024-01-16 04:00:00,2024-01-16 05:06:00,30.036118378192803,1.6434822524313395,13.372949045558247,35.95440543142086,Afternoon,Wednesday,14.364249190360638,80.38540836870507,217.91571614184764,34.95455887605409,6.0,DC Fast Charger,Commuter,0.2768188393719385,0.8059636244693009,Deep,High Heat Stress,0.97658592351061,5.85951554106366
User_366,Hyundai Kona,62.0,Station_155,New York,2024-01-16 05:00:00,2024-01-16 06:00:00,10.386093782293678,1.2425644202586024,47.76649443710824,21.488920709528447,Morning,Friday,56.66366372880108,73.29028271679678,188.1506523593367,16.830516164835082,0.0,Level 2,Long-Distance Traveler,0.5027237249213921,1.3969817601493737,Moderate,Low Stress,0.34480579290904906,0.0
User_367,BMW i3,50.0,Station_53,New York,2024-01-16 06:00:00,2024-01-16 09:18:00,45.71947918248383,2.872161730269349,47.84255660041194,31.22627600541321,Night,Saturday,35.421950002135304,88.85354956614376,156.87665110401693,34.297789398053226,7.0,Level 2,Commuter,0.2979162601868475,4.964763266327594,Moderate,High Heat Stress,0.36910287620535775,2.583720133437504
User_368,Chevy Bolt,50.0,Station_107,Chicago,2024-01-16 07:00:00,2024-01-16 08:31:00,24.59962969556764,2.0078608677549403,11.820175787578869,29.234418562911937,Afternoon,Sunday,51.18826307688968,63.46582475528865,263.83317339672374,14.205489919727103,1.0,Level 2,Commuter,0.9978903651390452,0.24608557081865645,Moderate,Cold Stress,0.19482476752757438,0.19482476752757438
User_369,BMW i3,62.0,Station_357,San Francisco,2024-01-16 08:00:00,2024-01-16 10:02:00,23.1470476755872,3.2840921871772863,25.399493636182896,10.997752785342016,Morning,Tuesday,76.8199763212987,50.972793140727326,61.04731008834905,15.605058979984308,4.0,Level 2,Commuter,-0.272688639925846,1.0186489932537008,Shallow,Low Stress,0.242501175100391,0.970004700401564
User_370,Hyundai Kona,85.0,Station_304,San Francisco,2024-01-16 09:00:00,2024-01-16 12:35:00,52.71641215020086,0.5628169402063448,6.422556538989332,34.40206563966865,Night,Tuesday,37.682102722139774,81.9072284186087,225.30420808113757,0.1669976050643421,7.0,DC Fast Charger,Long-Distance Traveler,2.117920275670653,0.1293549945904787,Moderate,Cold Stress,0.6277445203500661,4.394211642450463
User_371,Nissan Leaf,100.0,Station_135,San Francisco,2024-01-16 10:00:00,2024-01-16 10:43:00,,2.2737418355380994,46.48898767165858,36.94161943713523,Evening,Thursday,15.265841435051517,60.94892254921191,264.8997690093633,36.56806342886591,4.0,DC Fast Charger,Casual Driver,,1.6898070309239521,Deep,High Heat Stress,0.6403112005509707,2.5612448022038827
User_372,BMW i3,48.63693124756141,Station_443,Los Angeles,2024-01-16 11:00:00,2024-01-16 14:13:00,68.25299905062542,1.6319957436277532,29.208426798948363,9.459763978515529,Afternoon,Saturday,85.9024619599349,91.27822446726908,50.413024895600245,37.52882264494277,0.0,Level 2,Long-Distance Traveler,7.779696296464121,0.23862836810569635,Shallow,High Heat Stress,0.20102643058537698,0.0
User_373,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 12:00:00,2024-01-16 15:13:00,56.42022999086558,0.8288732839363397,25.40285241085352,29.848428683044038,Afternoon,Sunday,32.61238657309413,65.16007356921413,12.807514731098356,17.596802362332962,4.0,Level 1,Long-Distance Traveler,2.0913493204189972,1.1575482750420298,Moderate,Low Stress,0.15946521110892525,0.637860844435701
User_374,Chevy Bolt,75.0,Station_11,Houston,2024-01-16 13:00:00,2024-01-16 14:48:00,52.90446366869147,1.5469560347093554,15.572055588337298,18.542883936181408,Night,Saturday,89.8386106965979,97.49538046654772,36.74369480038644,32.57385369012299,3.0,Level 2,Long-Distance Traveler,4.466514584383031,0.18541898628713183,Shallow,High Heat Stress,0.05854959686489965,0.17564879059469896
User_375,Tesla Model 3,50.0,Station_143,Los Angeles,2024-01-16 14:00:00,2024-01-16 14:37:00,28.1635456086215,2.2913223910351843,23.389205345851654,29.76359554553287,Morning,Friday,72.89998625989823,18.700349486531323,23.47388206048818,15.44621676643309,3.0,Level 2,Casual Driver,-0.22678000139292484,2.4023355532467296,Shallow,Low Stress,0.14701376891661258,0.44104130674983777
User_376,Chevy Bolt,100.0,Station_192,Los Angeles,2024-01-16 15:00:00,2024-01-16 18:03:00,1.356731546885289,1.5712045852380068,16.26758640521298,23.87462359696047,Night,Friday,40.92338001382405,83.06868681876806,,-6.550323205012361,3.0,Level 1,Commuter,0.02048858500011886,0.21062845235222202,Moderate,Cold Stress,0.027268923754197427,0.08180677126259228
User_377,BMW i3,85.0,Station_387,Los Angeles,2024-01-16 16:00:00,2024-01-16 17:05:00,8.93042648458991,3.779533948292503,,0.2343169936142865,Morning,Saturday,86.75148899550561,71.80303060461523,275.0786019144124,1.4197169042826,2.0,Level 2,Long-Distance Traveler,-0.15806566478300316,,Shallow,Cold Stress,0.010324762779794794,0.02064952555958959
User_378,Nissan Leaf,75.0,Station_378,Chicago,2024-01-16 17:00:00,2024-01-16 18:17:00,55.78297746472087,1.37679715607362,46.33334189802024,30.47364422787583,Night,Friday,29.614363227382576,88.37842811530948,10.879984091847628,14.240494893531343,4.0,Level 1,Commuter,0.6894771877263336,3.087131626848303,Deep,Cold Stress,0.054066515661929104,0.21626606264771642
User_379,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 18:00:00,2024-01-16 19:54:00,16.67359945711931,1.809282615508712,32.99482958919536,28.15617085673184,Evening,Thursday,77.48514337130472,88.66543213628108,281.8878021909634,33.7293207659469,6.0,DC Fast Charger,Long-Distance Traveler,0.8242708347763996,0.44606429603224507,Shallow,High Heat Stress,0.9257873930355743,5.554724358213446
User_380,Hyundai Kona,100.0,Station_23,New York,2024-01-16 19:00:00,2024-01-16 19:57:00,13.280712325754468,1.7614413222294734,59.14854488775761,13.607430808605434,Afternoon,Sunday,76.55821189990698,81.58200949625066,257.6075888403542,4.206090638748936,5.0,Level 1,Long-Distance Traveler,1.500793898259166,0.13634557834890687,Shallow,Cold Stress,0.21981181435800679,1.099059071790034
User_381,Nissan Leaf,50.0,Station_181,New York,2024-01-16 20:00:00,2024-01-16 23:45:00,7.668660934509698,0.7499042038041743,25.457146678252645,17.361623335996903,Morning,Sunday,86.16194217356585,81.61986322060685,53.30743848250727,27.25894496066993,2.537158510000429,DC Fast Charger,Long-Distance Traveler,-2.2514332148470637,0.7096061549067231,Shallow,Low Stress,0.6472659310486625,1.6422162651934649
User_382,Hyundai Kona,75.0,Station_293,Houston,2024-01-16 21:00:00,2024-01-17 00:39:00,,3.617078160426682,23.223015922709397,17.85819103265846,Evening,Friday,70.60042407643812,89.35441575561919,71.32019242761334,33.10903959748327,4.0,Level 2,Long-Distance Traveler,,0.637497499370936,Shallow,High Heat Stress,0.1729991513320528,0.6919966053282112
User_383,Tesla Model 3,62.0,Station_9,Chicago,2024-01-16 22:00:00,2024-01-17 01:57:00,64.94285706525936,3.6367947005783794,49.319128854525374,15.321613858374892,Night,Friday,49.301060486496944,73.24351852996135,41.762292021485166,12.254928644869278,4.0,Level 1,Long-Distance Traveler,0.7458369071483603,1.3856241487383896,Moderate,Cold Stress,0.12472645323410383,0.49890581293641534
User_384,BMW i3,100.0,Station_271,New York,2024-01-16 23:00:00,2024-01-17 02:53:00,70.06077676219795,3.399748992504942,42.945683367847664,15.242748758849396,Morning,Sunday,95.79218803476924,66.37502517544502,164.02863705100555,38.87241151330905,1.0,Level 1,Long-Distance Traveler,-0.7005309208276727,0.8494521285982478,Shallow,High Heat Stress,0.20245674513609765,0.20245674513609765
User_385,Hyundai Kona,85.0,Station_387,Chicago,2024-01-17 00:00:00,2024-01-17 03:57:00,,1.325136130016742,27.85442042671165,24.654217548100743,Morning,Saturday,10.008818544145797,58.15490030758101,284.5828419798684,22.16544013648148,7.0,Level 2,Casual Driver,,4.114533736119917,Deep,Low Stress,0.17580467545316406,1.2306327281721483
User_386,Tesla Model 3,100.0,Station_93,Chicago,2024-01-17 01:00:00,2024-01-17 02:20:00,46.55965371578422,1.6657565361852955,35.776000248726106,23.555734536550013,Evening,Sunday,77.27588158438571,95.74723144237556,197.5286464172002,1.6535023008047476,1.5028687879357574,DC Fast Charger,Commuter,1.513211319639666,0.27142754792842133,Shallow,Cold Stress,0.9213923721539394,1.3847318375522433
User_387,Nissan Leaf,50.0,Station_454,Houston,2024-01-17 02:00:00,2024-01-17 04:13:00,54.88401335852117,1.8867705056862327,6.98513680525674,6.555981504933964,Night,Saturday,64.28041814613954,82.38389625223746,127.07132090658584,30.593877927821687,2.8179017172438234,Level 1,Commuter,1.606810871967316,0.3835535707705744,Moderate,High Heat Stress,0.2563305258760825,0.7223142290482253
User_388,Nissan Leaf,50.0,Station_17,Chicago,2024-01-17 03:00:00,2024-01-17 06:19:00,13.726133739305284,6.176416559677362,12.48400854700609,21.092385464487474,Evening,Friday,82.91258265105539,90.83107621463682,166.7223837788621,6.7863533910958935,2.0,Level 1,Casual Driver,0.280652606082023,0.10290034301073442,Shallow,Cold Stress,0.08641527300383985,0.1728305460076797
User_389,Tesla Model 3,75.0,Station_154,Los Angeles,2024-01-17 04:00:00,2024-01-17 06:10:00,74.2197558575455,2.8291553779805483,3.5666530370869136,29.16504149708574,Night,Friday,55.29384158305011,90.0971146794724,,3.2051027160505488,4.0,Level 2,Long-Distance Traveler,0.7537765672715444,0.07260759466977972,Moderate,Cold Stress,0.24783518195913185,0.9913407278365274
User_390,Nissan Leaf,50.0,Station_405,Chicago,2024-01-17 05:00:00,2024-01-17 05:58:00,20.581387676280656,1.536944425840643,37.02662574504806,31.683786704966867,Evening,Saturday,22.542508411280863,84.67236204491557,205.50752200060109,6.7417676444803085,2.0,DC Fast Charger,Casual Driver,0.21553418345628883,2.3890654091395476,Deep,Cold Stress,0.9227338957069056,1.8454677914138111
User_391,Tesla Model 3,75.0,Station_328,Houston,2024-01-17 06:00:00,2024-01-17 08:36:00,36.047577386304056,1.645779959820823,49.85189638729916,7.461577393955386,Evening,Tuesday,46.32842585884544,52.15170916533472,57.6589438038869,6.876897281568692,4.0,Level 2,Casual Driver,3.7612863142179793,0.20240907576794892,Moderate,Cold Stress,0.06080994125145925,0.243239765005837
User_392,Hyundai Kona,62.0,Station_149,Houston,2024-01-17 07:00:00,2024-01-17 08:51:00,31.73575031358406,1.96195761837512,11.129872762551232,11.73930093741448,Evening,Wednesday,58.968752752506965,81.66823961304,87.27410521974205,-9.56906362005498,3.0,Level 1,Casual Driver,0.7125955553425871,0.11456240376406866,Moderate,Cold Stress,0.024539850844267266,0.0736195525328018
User_393,Hyundai Kona,85.0,Station_377,Houston,2024-01-17 08:00:00,2024-01-17 08:39:00,64.5382469650896,3.970999800756029,17.56016007058113,32.97335649279925,Evening,Tuesday,17.189637655147195,57.13538346069592,258.3785312145929,12.326389479259715,7.0,Level 2,Commuter,0.40686165868084456,0.6035272356280801,Deep,Cold Stress,0.31230463442737594,2.1861324409916314
User_394,Tesla Model 3,85.0,Station_267,New York,2024-01-17 09:00:00,2024-01-17 11:15:00,41.5686202547537,2.534327206990629,27.876882761572915,37.1092260429216,Night,Friday,25.52830137336865,73.36154763754071,240.38511602501632,-2.134070301936488,0.0,Level 2,Casual Driver,0.3429044079506357,0.5575997500126212,Deep,Cold Stress,0.18392016950772808,0.0
User_395,Hyundai Kona,75.0,Station_422,Los Angeles,2024-01-17 10:00:00,2024-01-17 13:16:00,34.375669740166174,3.14574570749033,3.806546848260664,35.35074338161869,Afternoon,Monday,41.11182645121117,63.0261598722875,150.83472799252905,18.00012703193646,6.0,DC Fast Charger,Long-Distance Traveler,0.4986539809818549,0.13903210238253522,Moderate,Low Stress,0.7363214161012072,4.417928496607243
User_396,Hyundai Kona,60.78928024814476,Station_328,New York,2024-01-17 11:00:00,2024-01-17 14:59:00,12.118093232455848,2.8544938427036954,7.997038341783679,37.31386508142151,Evening,Monday,30.06718877773716,90.2070511207323,256.2264580975269,20.98749334177654,2.0,DC Fast Charger,Casual Driver,0.07058992967815779,1.5783730033927872,Moderate,Low Stress,0.9723029302414259,1.9446058604828518
User_397,Hyundai Kona,85.0,Station_106,San Francisco,2024-01-17 12:00:00,2024-01-17 12:30:00,48.27254828512783,3.649578321999032,43.142319817212005,10.329938311713152,Night,Thursday,60.60395556948446,71.95417880149918,,33.54745431599779,4.0,Level 2,Commuter,1.1653412891103816,0.6033945489123433,Moderate,High Heat Stress,0.023112224398546655,0.09244889759418662
User_398,Chevy Bolt,50.0,Station_472,Los Angeles,2024-01-17 13:00:00,2024-01-17 14:08:00,26.4021039498391,0.9580223408018254,47.75905348319621,10.570566114746608,Afternoon,Tuesday,29.476011117716563,87.34323555672688,247.34030148401197,22.883741256432277,7.0,Level 2,Commuter,0.476244800894646,17.737191256094114,Deep,Low Stress,0.27801409154342127,1.946098640803949
User_399,BMW i3,62.0,Station_381,Chicago,2024-01-17 14:00:00,2024-01-17 14:50:00,54.62699762686274,2.231225791454563,27.773067432070523,37.76303575694542,Morning,Saturday,55.80982585519321,60.03055717875766,246.2943567109018,-4.373660484360055,2.0,Level 2,Long-Distance Traveler,5.800642535506543,0.062247617323636754,Moderate,Cold Stress,0.3934715701053655,0.786943140210731
User_400,Nissan Leaf,75.0,Station_35,Houston,2024-01-17 15:00:00,2024-01-17 16:34:00,69.44996147928137,1.0662067473464614,49.4167326886436,15.3072450251239,Morning,Thursday,27.56248158524955,63.29227669048761,150.11184678792918,37.899071590588136,7.0,Level 1,Casual Driver,1.8230561995235777,1.6937819404965908,Deep,High Heat Stress,0.09567204168637025,0.6697042918045918
User_401,Chevy Bolt,85.0,Station_119,San Francisco,2024-01-17 16:00:00,2024-01-17 16:44:00,66.18914418092677,2.5014630992521187,2.535237861846668,13.993197905329668,Evening,Thursday,88.31726131615515,103.06345239975644,69.74003079536826,21.85316588635689,1.0,DC Fast Charger,Long-Distance Traveler,1.794373338792204,0.10606277386737462,Shallow,Low Stress,0.641249547534373,0.641249547534373
User_402,Hyundai Kona,75.0,Station_14,Los Angeles,2024-01-17 17:00:00,2024-01-17 19:41:00,13.66384250802366,0.7991338052061846,14.33045702276969,8.275923214432899,Morning,Monday,62.24698007651001,82.888930350227,209.0906430300939,36.088928883769846,3.0,Level 1,Casual Driver,0.8283285251114393,0.3262583852357585,Moderate,High Heat Stress,0.04855397576897156,0.14566192730691468
User_403,Tesla Model 3,71.64548706847206,Station_14,New York,2024-01-17 18:00:00,2024-01-17 21:37:00,31.810223412630616,3.674137370718397,32.83733503507112,32.94225606046225,Evening,Tuesday,78.60513123193002,55.81019314986585,188.7036355239657,14.48313566125389,3.0,DC Fast Charger,Long-Distance Traveler,-0.3798156998374228,0.9071586170158256,Shallow,Cold Stress,0.8021009489791429,2.406302846937429
User_404,Hyundai Kona,62.0,Station_266,Houston,2024-01-17 19:00:00,2024-01-17 20:30:00,79.46231190835228,2.895348986072257,25.4125201652172,18.27246951475344,Evening,Wednesday,28.461230838653726,49.09641537645538,48.23161874464395,32.538820532000145,3.0,DC Fast Charger,Long-Distance Traveler,1.3300008581631035,0.9905274561777409,Deep,High Heat Stress,0.9305829864430967,2.79174895932929
User_405,BMW i3,50.0,Station_140,New York,2024-01-17 20:00:00,2024-01-17 22:57:00,26.615202038752912,1.3179175040508335,22.743966622605768,29.94315027097961,Afternoon,Sunday,59.93105266224815,69.52130643027168,193.00361520889265,28.898031697778837,5.0,Level 1,Long-Distance Traveler,2.105772461967311,0.8906451614070189,Moderate,Low Stress,0.27686453667765276,1.3843226833882638
User_406,Hyundai Kona,62.0,Station_294,Los Angeles,2024-01-17 21:00:00,2024-01-17 23:47:00,,0.8139778300387087,19.9347997838052,22.615527145706995,Morning,Saturday,45.146440223456025,83.95513809182872,284.7546994724396,28.97260609479132,4.0,Level 1,Commuter,,2.5093728913210263,Moderate,Low Stress,0.024916719252025078,0.09966687700810031
User_407,Tesla Model 3,100.0,Station_364,Los Angeles,2024-01-17 22:00:00,2024-01-17 23:56:00,64.40334432867209,1.4631090941590412,35.92852161296851,14.246600039268449,Evening,Tuesday,96.11613713747894,57.32059939540834,139.54941601046136,5.967630772540458,7.0,Level 2,Commuter,-1.1346186926801751,0.6958070213392759,Shallow,Cold Stress,0.2037688512599159,1.4263819588194113
User_408,BMW i3,75.0,Station_119,San Francisco,2024-01-17 23:00:00,2024-01-18 01:14:00,41.58671280364108,3.3058021698282234,39.75364156728047,35.66015447126628,Morning,Thursday,76.76630833937877,55.041266802686565,53.087758941570144,-3.176426468742463,5.0,DC Fast Charger,Casual Driver,-0.5790514018174066,0.3946791382918646,Shallow,Cold Stress,0.6043350605921193,3.0216753029605963
User_409,Hyundai Kona,75.0,Station_238,Chicago,2024-01-18 00:00:00,2024-01-18 01:03:00,76.4481598100646,2.515123737213468,19.766106813954536,35.76342889522083,Afternoon,Friday,81.36186445688712,66.48345027491834,131.78846154559577,18.50519212950868,6.0,DC Fast Charger,Commuter,-2.0429184732300882,0.5231858801894758,Shallow,Low Stress,0.9621527905677054,5.772916743406233
User_410,BMW i3,100.0,Station_34,New York,2024-01-18 01:00:00,2024-01-18 03:33:00,19.89879895108544,1.8496720908513216,33.63605071304322,30.708297411251525,Morning,Thursday,14.367222164095724,93.02253678331718,10.028295172958789,22.189261165233205,7.0,DC Fast Charger,Long-Distance Traveler,0.1367741573696363,6.942627837009482,Deep,Low Stress,0.6365146707144534,4.455602695001174
User_411,Nissan Leaf,46.876796546450585,Station_169,San Francisco,2024-01-18 02:00:00,2024-01-18 04:19:00,25.1008625389698,3.775303416191173,24.43460764935305,30.54739627500601,Afternoon,Tuesday,19.64174718336392,65.46861812315663,289.5420314364516,-8.675996097347834,6.0,Level 2,Commuter,0.14508301751778868,0.6888722713297885,Deep,Cold Stress,0.12250144831464467,0.735008689887868
User_412,Nissan Leaf,50.0,Station_10,Houston,2024-01-18 03:00:00,2024-01-18 06:25:00,27.04710323077237,1.109637723285248,4.5216315423165945,33.45756611305026,Afternoon,Monday,52.03296567632051,105.6169219318498,58.72601728426816,20.56538826962948,3.0,DC Fast Charger,Commuter,0.45488830385966306,0.8916438516228472,Moderate,Low Stress,0.980024786820322,2.940074360460966
User_413,Hyundai Kona,50.0,Station_122,Chicago,2024-01-18 04:00:00,2024-01-18 05:02:00,30.184684241437047,2.9714279747215,40.18246010654073,7.260888622439543,Afternoon,Sunday,64.15663500524101,65.40054488526368,104.53585323424738,26.17562590446412,0.0,DC Fast Charger,Casual Driver,8.16643504462878,0.4594848684930901,Moderate,Low Stress,0.9802428587750225,0.0
User_414,BMW i3,85.0,Station_401,San Francisco,2024-01-18 05:00:00,2024-01-18 07:07:00,15.342120681093242,3.3924522509710866,43.49684995974235,30.945514989681904,Evening,Tuesday,41.89272736540871,95.37829796681748,172.29357704315214,36.03515006018003,0.0,Level 1,Long-Distance Traveler,0.08455416742984159,2.2741756466072904,Moderate,High Heat Stress,0.1704333535561486,0.0
User_415,Tesla Model 3,62.0,Station_145,New York,2024-01-18 06:00:00,2024-01-18 07:30:00,45.34396447469323,3.0235736375596303,11.27466652026834,11.656528441856748,Night,Wednesday,78.22201633321833,74.80767196420969,277.64368661968854,37.9722579089503,0.0,Level 1,Commuter,-4.392296168650722,0.044437819844086096,Shallow,High Heat Stress,0.05228415069607979,0.0
User_416,Hyundai Kona,50.0,Station_451,Los Angeles,2024-01-18 07:00:00,2024-01-18 07:39:00,60.26038300407493,3.030396835550412,31.22297313743316,11.46758402759491,Evening,Saturday,51.19126735473256,66.23084709485897,175.9741268815444,6.872874117919974,7.0,Level 2,Commuter,1.322198570079999,0.49100988524804473,Moderate,Cold Stress,0.35464168609618674,2.482491802673307
User_417,Nissan Leaf,100.0,Station_446,Houston,2024-01-18 08:00:00,2024-01-18 11:31:00,5.650181738384828,0.6399514507924429,11.667438213057288,25.630101905021245,Morning,Saturday,58.40045758268339,65.01799108616504,83.26552535518786,23.05944662777797,6.0,DC Fast Charger,Casual Driver,1.3341947901046214,0.2625684811711654,Moderate,Low Stress,0.7172843086792258,4.303705852075355
User_418,Nissan Leaf,85.0,Station_223,New York,2024-01-18 09:00:00,2024-01-18 10:53:00,32.491515817951985,0.7759716069971889,47.25775934357723,7.587563676535479,Evening,Friday,84.13308475155758,76.1749192144271,143.61035312523487,17.163043466294006,0.0,Level 2,Casual Driver,-5.261519370534005,0.5006848499528421,Shallow,Low Stress,0.07784900472830603,0.0
User_419,Hyundai Kona,62.0,Station_371,Chicago,2024-01-18 10:00:00,2024-01-18 11:34:00,61.46067458832575,2.469784373228879,31.65043077258852,10.99170878566838,Evening,Friday,15.973834415845005,62.9312696243236,57.16364358717763,-9.469038376152003,0.4616615532392187,Level 1,Long-Distance Traveler,0.5299488039840519,0.6758384396949011,Deep,Cold Stress,0.14710374035091586,0.06791214125770255
User_420,BMW i3,85.0,Station_257,Chicago,2024-01-18 11:00:00,2024-01-18 12:46:00,41.57891512365271,1.0769985933129254,35.41810599547556,7.26985449231802,Night,Thursday,45.88552782646099,90.42239600795594,149.93485696789244,21.276982361679877,0.0,DC Fast Charger,Casual Driver,0.8668388018117835,3.9292215243178172,Moderate,Low Stress,0.900949811775072,0.0
User_421,Nissan Leaf,100.0,Station_268,Los Angeles,2024-01-18 12:00:00,2024-01-18 12:30:00,41.60286682113125,1.49511890442402,4.90972210158473,13.571098531694306,Morning,Tuesday,61.83041388098421,61.69216277980648,32.04873121482466,18.099397255919133,2.0,DC Fast Charger,Long-Distance Traveler,-201.26994438907644,0.0008591426616523201,Moderate,Low Stress,0.9166316174903394,1.8332632349806788
